Data,Cliente,Telefone,Servico,Barbeiro,Comissao_Pct,Valor,Gorjeta,Comissao_Barbeiro,Status,Forma_Pagamento
2026-03-06 13:00,Josué Carvalho,(61) 99066-1371,Barba completa,Marcos,0.45,45,0,20.25,Realizado,Cartão Crédito
2026-03-06 12:45,Thiago Pereira,(61) 98223-3699,Corte + Barba,Marcos,0.45,75,5,33.75,Realizado,PIX
2026-03-06 12:00,Thiago Pereira,(61) 98807-4185,Corte infantil,Tiago (Dono),0.0,39,0,0.0,Realizado,PIX
2026-03-06 11:45,Otávio Guimarães,(61) 98630-8300,Pigmentação de barba,Tiago (Dono),0.0,83,10,0.0,Realizado,PIX
2026-03-06 10:45,Samuel Freitas,(61) 99558-4693,Relaxamento,Marcos,0.45,114,0,51.3,Realizado,PIX
2026-03-06 09:15,Cleber Torres,(61) 99722-4610,Corte infantil,Léo,0.4,28,20,11.2,Realizado,PIX
2026-03-05 20:00,Arthur Pinto,(61) 98953-1669,Hidratação capilar,Tiago (Dono),0.0,68,10,0.0,Realizado,PIX
2026-03-05 20:00,Levi Pereira,(61) 98993-9436,Corte infantil,Marcos,0.45,30,0,13.5,Realizado,Cartão Débito
2026-03-05 18:45,Rodrigo Teixeira,(61) 98397-6875,Pigmentação de barba,Marcos,0.45,83,0,37.35,Realizado,Cartão Débito
2026-03-05 18:15,Miguel Santos,(61) 98090-1656,Relaxamento,Tiago (Dono),0.0,79,0,0.0,Realizado,Cartão Débito
2026-03-05 18:15,Thiago Pereira,(61) 98443-8757,Pigmentação de barba,Jr (aprendiz),0.3,93,0,27.9,Realizado,PIX
2026-03-05 18:00,Igor Moreira,(61) 98830-4030,Combo Premium (VIP),Marcos,0.45,139,0,62.55,Realizado,PIX
2026-03-05 17:00,Fábio Duarte,(61) 98165-6500,Pigmentação de barba,Marcos,0.45,77,0,34.65,Realizado,Dinheiro
2026-03-05 16:45,Henrique Campos,(61) 99419-7662,Corte + Barba,Tiago (Dono),0.0,85,0,0.0,Faltou,Cartão Débito
2026-03-05 16:45,Daniel Freitas,(61) 99616-3784,Hidratação capilar,Léo,0.4,47,0,18.8,Realizado,PIX
2026-03-05 16:30,Carlos Silva,(61) 98670-8114,Pigmentação de barba,Marcos,0.45,75,0,33.75,Faltou,PIX
2026-03-05 16:00,Diego Oliveira,(61) 99426-2605,Corte infantil,Jr (aprendiz),0.3,37,0,11.1,Realizado,Cartão Débito
2026-03-05 15:15,Lucas Martins,(61) 98296-4541,Combo Premium (VIP),Jr (aprendiz),0.3,127,15,38.1,Realizado,PIX
2026-03-05 14:45,Mateus Vieira,(61) 99414-6454,Corte masculino,Tiago (Dono),0.0,55,0,0.0,Realizado,PIX
2026-03-05 13:15,Paulo Henrique,(61) 99744-8627,Barba completa,Tiago (Dono),0.0,31,5,0.0,Realizado,Cartão Débito
2026-03-05 13:00,Felipe Correia,(61) 98327-1706,Corte + Barba,Jr (aprendiz),0.3,59,0,17.7,Realizado,PIX
2026-03-05 12:15,Sérgio Lopes,(61) 98331-8524,Sobrancelha,Tiago (Dono),0.0,27,10,0.0,Realizado,Cartão Crédito
2026-03-05 12:00,Ricardo Brito,(61) 99781-4276,Pezinho,Marcos,0.45,16,0,7.2,Realizado,PIX
2026-03-05 10:30,Heitor Almeida,(61) 99350-4409,Corte infantil,Jr (aprendiz),0.3,32,0,9.6,Realizado,PIX
2026-03-05 10:00,Miguel Santos,(61) 99530-6336,Pezinho,Léo,0.4,22,0,8.8,Realizado,Cartão Débito
2026-03-05 09:30,Fábio Duarte,(61) 98088-2710,Pezinho,Léo,0.4,21,15,8.4,Realizado,PIX
2026-03-04 20:30,Tiago Santos,(61) 99071-8379,Combo Premium (VIP),Marcos,0.45,134,10,60.3,Realizado,Cartão Crédito
2026-03-04 20:15,Eduardo Cardoso,(61) 99214-4907,Corte masculino,Tiago (Dono),0.0,41,0,0.0,Realizado,Cartão Débito
2026-03-04 19:45,Davi Oliveira,(61) 98367-2460,Barba completa,Jr (aprendiz),0.3,30,5,9.0,Realizado,PIX
2026-03-04 19:15,Marcelo Costa,(61) 99812-8175,Pigmentação de barba,Léo,0.4,66,0,26.4,Realizado,PIX
2026-03-04 18:15,Paulo Henrique,(61) 98344-7060,Corte + Barba,Léo,0.4,57,15,22.8,Realizado,Cartão Crédito
2026-03-04 18:00,Wagner Dias,(61) 98393-2925,Sobrancelha,Jr (aprendiz),0.3,31,10,9.3,Realizado,Dinheiro
2026-03-04 17:15,Cesar Ribeiro,(61) 98273-2637,Pezinho,Tiago (Dono),0.0,24,0,0.0,Faltou,PIX
2026-03-04 16:45,Lucas Martins,(61) 99708-8361,Corte infantil,Jr (aprendiz),0.3,34,0,10.2,Realizado,PIX
2026-03-04 16:15,Samuel Freitas,(61) 99001-1312,Relaxamento,Tiago (Dono),0.0,84,10,0.0,Realizado,PIX
2026-03-04 16:15,Lucas Martins,(61) 99511-7586,Pezinho,Léo,0.4,21,0,8.4,Realizado,Cartão Débito
2026-03-04 16:00,Henrique Campos,(61) 99852-6035,Barba completa,Marcos,0.45,30,0,13.5,Realizado,PIX
2026-03-04 15:15,Rodrigo Teixeira,(61) 99468-9190,Relaxamento,Tiago (Dono),0.0,114,0,0.0,Realizado,Dinheiro
2026-03-04 14:30,João Paulo,(61) 99747-6571,Corte masculino,Tiago (Dono),0.0,55,0,0.0,Realizado,PIX
2026-03-04 14:00,Cleber Torres,(61) 99565-1746,Relaxamento,Marcos,0.45,104,10,46.8,Realizado,Cartão Crédito
2026-03-04 10:45,Robson Lima,(61) 98217-2870,Barba completa,Tiago (Dono),0.0,48,0,0.0,Realizado,PIX
2026-03-04 10:45,Enzo Martins,(61) 99981-7294,Sobrancelha,Marcos,0.45,26,0,11.7,Realizado,PIX
2026-03-04 09:00,Paulo Henrique,(61) 98433-9570,Corte masculino,Tiago (Dono),0.0,45,0,0.0,Realizado,Cartão Crédito
2026-03-03 20:15,Pedro Henrique,(61) 98641-9972,Hidratação capilar,Marcos,0.45,61,0,27.45,Faltou,PIX
2026-03-03 19:15,Miguel Santos,(61) 99308-8429,Corte + Barba,Léo,0.4,61,5,24.4,Realizado,PIX
2026-03-03 18:45,Rodrigo Teixeira,(61) 98883-4578,Combo Premium (VIP),Marcos,0.45,96,0,43.2,Realizado,PIX
2026-03-03 18:00,Nicolas Ramos,(61) 98144-5105,Combo Premium (VIP),Léo,0.4,135,5,54.0,Realizado,PIX
2026-03-03 17:00,Leonardo Gomes,(61) 99335-5466,Corte infantil,Jr (aprendiz),0.3,36,0,10.8,Realizado,Cartão Débito
2026-03-03 16:45,João Paulo,(61) 98248-9770,Corte + Barba,Marcos,0.45,84,15,37.8,Realizado,Cartão Débito
2026-03-03 16:00,Miguel Santos,(61) 99361-7397,Combo Premium (VIP),Tiago (Dono),0.0,99,0,0.0,Realizado,PIX
2026-03-03 15:45,Fernando Castro,(61) 98782-6172,Sobrancelha,Jr (aprendiz),0.3,24,15,7.2,Realizado,Cartão Débito
2026-03-03 15:45,Paulo Henrique,(61) 99007-4287,Corte masculino,Léo,0.4,43,5,17.2,Realizado,Cartão Crédito
2026-03-03 14:30,Raphael Nunes,(61) 99382-4961,Corte + Barba,Jr (aprendiz),0.3,66,0,19.8,Realizado,Cartão Débito
2026-03-03 13:45,Josué Carvalho,(61) 98567-2022,Hidratação capilar,Marcos,0.45,48,0,21.6,Realizado,Cartão Débito
2026-03-03 13:15,Josué Carvalho,(61) 99055-9039,Hidratação capilar,Jr (aprendiz),0.3,68,0,20.4,Realizado,PIX
2026-03-03 10:45,Sérgio Lopes,(61) 99268-2506,Pezinho,Léo,0.4,19,5,7.6,Realizado,Cartão Crédito
2026-03-03 09:15,Douglas Souza,(61) 98266-7159,Corte + Barba,Tiago (Dono),0.0,57,0,0.0,Realizado,Cartão Crédito
2026-03-03 09:00,Bernardo Silva,(61) 98200-9605,Corte + Barba,Jr (aprendiz),0.3,50,0,15.0,Faltou,PIX
2026-03-02 20:30,Igor Moreira,(61) 99400-9834,Corte infantil,Tiago (Dono),0.0,27,5,0.0,Realizado,Cartão Crédito
2026-03-02 18:30,Robson Lima,(61) 99049-8687,Corte masculino,Tiago (Dono),0.0,45,0,0.0,Realizado,Cartão Débito
2026-03-02 18:30,Tiago Santos,(61) 98592-3744,Hidratação capilar,Léo,0.4,70,0,28.0,Faltou,PIX
2026-03-02 18:15,Nicolas Ramos,(61) 99349-8317,Relaxamento,Marcos,0.45,117,0,52.65,Cancelado,Cartão Débito
2026-03-02 18:00,Jefferson Pires,(61) 98259-9283,Sobrancelha,Léo,0.4,20,0,8.0,Realizado,PIX
2026-03-02 14:15,Alexandre Batista,(61) 99765-1542,Pezinho,Marcos,0.45,22,0,9.9,Realizado,Cartão Débito
2026-03-02 14:00,Matheus Rocha,(61) 98845-7277,Relaxamento,Jr (aprendiz),0.3,79,0,23.7,Realizado,Cartão Débito
2026-03-02 12:45,Natan Rocha,(61) 99547-2900,Barba completa,Léo,0.4,36,10,14.4,Realizado,Dinheiro
2026-03-02 10:30,Alexandre Batista,(61) 98029-2827,Barba completa,Léo,0.4,49,10,19.6,Realizado,Cartão Crédito
2026-03-02 09:45,Mateus Vieira,(61) 98163-3327,Hidratação capilar,Jr (aprendiz),0.3,43,0,12.9,Realizado,PIX
2026-03-02 09:30,Natan Rocha,(61) 99184-3770,Relaxamento,Tiago (Dono),0.0,86,0,0.0,Realizado,PIX
2026-03-02 09:15,Igor Moreira,(61) 99942-9724,Pigmentação de barba,Léo,0.4,90,0,36.0,Realizado,Cartão Débito
2026-02-28 20:45,João Paulo,(61) 98972-3278,Pigmentação de barba,Marcos,0.45,87,0,39.15,Realizado,PIX
2026-02-28 20:30,Thiago Pereira,(61) 99745-5819,Relaxamento,Jr (aprendiz),0.3,70,0,21.0,Realizado,PIX
2026-02-28 20:30,Breno Santos,(61) 98231-6758,Hidratação capilar,Jr (aprendiz),0.3,54,15,16.2,Realizado,PIX
2026-02-28 20:15,Mateus Vieira,(61) 99180-7012,Corte infantil,Jr (aprendiz),0.3,33,0,9.9,Realizado,Cartão Débito
2026-02-28 20:15,Rodrigo Teixeira,(61) 98948-6330,Corte + Barba,Tiago (Dono),0.0,81,0,0.0,Realizado,Cartão Crédito
2026-02-28 20:00,Carlos Silva,(61) 98211-9529,Sobrancelha,Tiago (Dono),0.0,21,5,0.0,Realizado,Cartão Débito
2026-02-28 19:45,Ricardo Brito,(61) 99817-1003,Combo Premium (VIP),Tiago (Dono),0.0,131,10,0.0,Realizado,PIX
2026-02-28 19:30,Rafael Almeida,(61) 98429-6257,Relaxamento,Léo,0.4,118,0,47.2,Realizado,Cartão Débito
2026-02-28 19:15,Eduardo Cardoso,(61) 99347-8155,Corte masculino,Tiago (Dono),0.0,37,15,0.0,Realizado,Dinheiro
2026-02-28 18:30,Marcelo Costa,(61) 99373-9740,Hidratação capilar,Marcos,0.45,66,0,29.7,Realizado,PIX
2026-02-28 17:45,Gabriel Lima,(61) 98103-2735,Barba completa,Jr (aprendiz),0.3,30,0,9.0,Realizado,PIX
2026-02-28 17:30,Rodrigo Teixeira,(61) 99592-4311,Corte + Barba,Tiago (Dono),0.0,73,0,0.0,Faltou,PIX
2026-02-28 17:00,Yuri Monteiro,(61) 98142-2781,Combo Premium (VIP),Léo,0.4,101,0,40.4,Realizado,Cartão Crédito
2026-02-28 16:45,Lorenzo Fernandes,(61) 98260-9322,Barba completa,Léo,0.4,39,0,15.6,Realizado,Cartão Crédito
2026-02-28 16:15,Gustavo Fonseca,(61) 98802-4004,Barba completa,Léo,0.4,49,0,19.6,Realizado,Cartão Crédito
2026-02-28 15:45,Henrique Campos,(61) 98786-2082,Relaxamento,Marcos,0.45,85,0,38.25,Realizado,Cartão Crédito
2026-02-28 15:45,Marcos Vieira,(61) 98015-9161,Hidratação capilar,Marcos,0.45,47,0,21.15,Realizado,Cartão Débito
2026-02-28 15:00,Thiago Pereira,(61) 99443-8304,Pigmentação de barba,Marcos,0.45,85,0,38.25,Faltou,PIX
2026-02-28 15:00,Vitor Araújo,(61) 98619-4541,Pezinho,Jr (aprendiz),0.3,20,0,6.0,Realizado,PIX
2026-02-28 14:30,Raphael Nunes,(61) 99255-6549,Barba completa,Marcos,0.45,39,10,17.55,Realizado,PIX
2026-02-28 14:15,Yuri Monteiro,(61) 98700-9921,Relaxamento,Jr (aprendiz),0.3,97,0,29.1,Realizado,PIX
2026-02-28 13:30,Matheus Rocha,(61) 98940-7350,Corte + Barba,Marcos,0.45,83,5,37.35,Realizado,Cartão Crédito
2026-02-28 12:45,Bernardo Silva,(61) 98315-5726,Hidratação capilar,Jr (aprendiz),0.3,66,0,19.8,Faltou,Dinheiro
2026-02-28 12:30,Marcelo Costa,(61) 99918-8122,Relaxamento,Léo,0.4,120,0,48.0,Realizado,Dinheiro
2026-02-28 12:15,Fábio Duarte,(61) 98558-3446,Sobrancelha,Jr (aprendiz),0.3,30,0,9.0,Realizado,PIX
2026-02-28 11:30,André Nascimento,(61) 98423-9888,Corte masculino,Tiago (Dono),0.0,54,0,0.0,Faltou,PIX
2026-02-28 11:15,Cesar Ribeiro,(61) 98915-4205,Corte infantil,Jr (aprendiz),0.3,34,0,10.2,Realizado,PIX
2026-02-28 11:00,Eduardo Cardoso,(61) 98930-9346,Pigmentação de barba,Jr (aprendiz),0.3,89,0,26.7,Realizado,Cartão Crédito
2026-02-28 10:45,Arthur Pinto,(61) 99500-9579,Corte masculino,Marcos,0.45,50,15,22.5,Realizado,PIX
2026-02-28 10:45,Murilo Barbosa,(61) 99401-8625,Barba completa,Jr (aprendiz),0.3,32,10,9.6,Realizado,Cartão Débito
2026-02-28 10:45,Yuri Monteiro,(61) 99091-8552,Corte + Barba,Tiago (Dono),0.0,70,0,0.0,Realizado,PIX
2026-02-28 10:30,Heitor Almeida,(61) 98807-6212,Corte masculino,Jr (aprendiz),0.3,42,0,12.6,Realizado,Cartão Débito
2026-02-28 09:30,Miguel Santos,(61) 99680-6885,Corte infantil,Tiago (Dono),0.0,26,0,0.0,Realizado,Dinheiro
2026-02-27 20:30,Diego Oliveira,(61) 99276-6797,Relaxamento,Léo,0.4,90,0,36.0,Realizado,PIX
2026-02-27 18:45,Rodrigo Teixeira,(61) 98644-1518,Relaxamento,Léo,0.4,77,0,30.8,Realizado,Dinheiro
2026-02-27 18:45,Tiago Santos,(61) 99305-4478,Corte masculino,Léo,0.4,45,0,18.0,Realizado,Cartão Débito
2026-02-27 18:15,Marcos Vieira,(61) 99868-6491,Corte infantil,Tiago (Dono),0.0,37,0,0.0,Realizado,PIX
2026-02-27 18:15,Daniel Freitas,(61) 98859-6047,Barba completa,Tiago (Dono),0.0,35,0,0.0,Faltou,PIX
2026-02-27 17:45,Pedro Henrique,(61) 98179-8924,Pezinho,Tiago (Dono),0.0,18,20,0.0,Realizado,Cartão Crédito
2026-02-27 17:30,Robson Lima,(61) 99337-6718,Corte infantil,Tiago (Dono),0.0,31,5,0.0,Realizado,Dinheiro
2026-02-27 17:00,Vinícius Ramos,(61) 99818-6793,Relaxamento,Léo,0.4,113,0,45.2,Realizado,Cartão Débito
2026-02-27 16:45,Levi Pereira,(61) 99157-6169,Corte masculino,Léo,0.4,51,0,20.4,Cancelado,PIX
2026-02-27 16:30,Levi Pereira,(61) 99679-2108,Corte masculino,Léo,0.4,37,15,14.8,Realizado,PIX
2026-02-27 16:00,Alexandre Batista,(61) 98253-2494,Hidratação capilar,Marcos,0.45,62,0,27.9,Realizado,PIX
2026-02-27 15:00,Fábio Duarte,(61) 98562-6393,Combo Premium (VIP),Tiago (Dono),0.0,98,0,0.0,Realizado,PIX
2026-02-27 13:45,Fábio Duarte,(61) 98007-5146,Barba completa,Marcos,0.45,33,0,14.85,Realizado,Cartão Crédito
2026-02-27 12:45,Igor Moreira,(61) 98013-5009,Pigmentação de barba,Tiago (Dono),0.0,88,0,0.0,Realizado,Cartão Crédito
2026-02-27 12:00,André Nascimento,(61) 99510-4396,Corte masculino,Tiago (Dono),0.0,49,0,0.0,Faltou,PIX
2026-02-27 11:45,Pedro Henrique,(61) 98476-5759,Combo Premium (VIP),Marcos,0.45,121,0,54.45,Realizado,PIX
2026-02-27 11:45,Tiago Santos,(61) 99836-4308,Hidratação capilar,Tiago (Dono),0.0,54,20,0.0,Realizado,Cartão Crédito
2026-02-27 11:15,Paulo Henrique,(61) 99876-8774,Hidratação capilar,Jr (aprendiz),0.3,69,0,20.7,Cancelado,PIX
2026-02-27 10:45,Wagner Dias,(61) 99997-9383,Hidratação capilar,Jr (aprendiz),0.3,42,0,12.6,Realizado,PIX
2026-02-27 10:15,Raphael Nunes,(61) 99725-3719,Corte masculino,Jr (aprendiz),0.3,45,0,13.5,Realizado,PIX
2026-02-27 09:45,Vitor Araújo,(61) 99010-4897,Combo Premium (VIP),Tiago (Dono),0.0,124,0,0.0,Realizado,PIX
2026-02-27 09:15,Lorenzo Fernandes,(61) 98678-2436,Corte masculino,Léo,0.4,53,0,21.2,Faltou,Cartão Débito
2026-02-27 09:15,Josué Carvalho,(61) 99126-6307,Sobrancelha,Tiago (Dono),0.0,28,20,0.0,Realizado,Cartão Crédito
2026-02-27 09:15,Fernando Castro,(61) 99099-6490,Barba completa,Jr (aprendiz),0.3,50,0,15.0,Realizado,Cartão Débito
2026-02-27 09:15,Igor Moreira,(61) 99920-9952,Combo Premium (VIP),Tiago (Dono),0.0,95,20,0.0,Realizado,Cartão Débito
2026-02-27 09:00,Cleber Torres,(61) 99261-1477,Hidratação capilar,Jr (aprendiz),0.3,50,0,15.0,Realizado,Cartão Crédito
2026-02-27 09:00,Tiago Santos,(61) 99416-3906,Barba completa,Léo,0.4,35,0,14.0,Realizado,Cartão Débito
2026-02-26 18:15,Douglas Souza,(61) 99409-8808,Pezinho,Tiago (Dono),0.0,18,0,0.0,Realizado,Cartão Crédito
2026-02-26 17:45,Samuel Freitas,(61) 99291-1807,Corte masculino,Jr (aprendiz),0.3,52,0,15.6,Realizado,Cartão Crédito
2026-02-26 17:30,Gustavo Fonseca,(61) 98179-7262,Barba completa,Jr (aprendiz),0.3,40,0,12.0,Realizado,PIX
2026-02-26 17:15,Tiago Santos,(61) 98639-6395,Pezinho,Marcos,0.45,24,0,10.8,Realizado,PIX
2026-02-26 17:00,Pedro Henrique,(61) 98086-5025,Corte + Barba,Jr (aprendiz),0.3,78,0,23.4,Realizado,Cartão Crédito
2026-02-26 16:45,Samuel Freitas,(61) 98727-5953,Barba completa,Léo,0.4,30,0,12.0,Realizado,PIX
2026-02-26 16:15,Vinícius Ramos,(61) 98632-9582,Barba completa,Marcos,0.45,48,0,21.6,Realizado,PIX
2026-02-26 13:45,Samuel Freitas,(61) 98053-5372,Sobrancelha,Marcos,0.45,24,10,10.8,Realizado,PIX
2026-02-26 12:45,João Paulo,(61) 98807-9784,Corte masculino,Jr (aprendiz),0.3,54,0,16.2,Realizado,Cartão Crédito
2026-02-26 12:45,Arthur Pinto,(61) 99088-2442,Corte + Barba,Jr (aprendiz),0.3,70,0,21.0,Realizado,PIX
2026-02-26 12:30,Cesar Ribeiro,(61) 98865-5823,Pigmentação de barba,Léo,0.4,79,0,31.6,Realizado,Cartão Crédito
2026-02-26 12:30,Erick Campos,(61) 99823-1482,Corte masculino,Léo,0.4,55,0,22.0,Realizado,Cartão Débito
2026-02-26 12:15,Bruno Ferreira,(61) 98455-4323,Pigmentação de barba,Léo,0.4,60,0,24.0,Realizado,Cartão Débito
2026-02-26 12:00,Rodrigo Teixeira,(61) 99775-8496,Combo Premium (VIP),Jr (aprendiz),0.3,145,0,43.5,Realizado,Cartão Crédito
2026-02-26 11:45,Mateus Vieira,(61) 98281-3683,Hidratação capilar,Jr (aprendiz),0.3,45,0,13.5,Realizado,Dinheiro
2026-02-26 11:45,Nicolas Ramos,(61) 99091-2939,Barba completa,Marcos,0.45,50,20,22.5,Realizado,Cartão Débito
2026-02-26 11:30,Bernardo Silva,(61) 98847-7737,Barba completa,Léo,0.4,30,0,12.0,Realizado,PIX
2026-02-26 11:15,Arthur Pinto,(61) 98624-6465,Combo Premium (VIP),Tiago (Dono),0.0,125,20,0.0,Realizado,Cartão Crédito
2026-02-25 20:15,Vinícius Ramos,(61) 98289-1301,Corte infantil,Jr (aprendiz),0.3,33,0,9.9,Realizado,PIX
2026-02-25 20:00,Natan Rocha,(61) 98354-8999,Hidratação capilar,Jr (aprendiz),0.3,65,0,19.5,Cancelado,Cartão Débito
2026-02-25 20:00,Douglas Souza,(61) 99887-6478,Sobrancelha,Jr (aprendiz),0.3,21,5,6.3,Realizado,PIX
2026-02-25 19:45,Cesar Ribeiro,(61) 99610-7460,Relaxamento,Tiago (Dono),0.0,106,10,0.0,Realizado,PIX
2026-02-25 19:15,Caio Rodrigues,(61) 99590-8046,Relaxamento,Marcos,0.45,117,10,52.65,Realizado,PIX
2026-02-25 16:00,Lucas Martins,(61) 98039-5792,Pigmentação de barba,Léo,0.4,77,0,30.8,Realizado,Dinheiro
2026-02-25 15:45,Davi Oliveira,(61) 98999-7476,Barba completa,Jr (aprendiz),0.3,34,0,10.2,Realizado,Cartão Crédito
2026-02-25 15:00,Alexandre Batista,(61) 98555-1869,Barba completa,Léo,0.4,31,20,12.4,Realizado,PIX
2026-02-25 14:45,Tiago Santos,(61) 99294-7266,Corte + Barba,Tiago (Dono),0.0,64,0,0.0,Realizado,PIX
2026-02-25 14:00,André Nascimento,(61) 98705-1396,Pigmentação de barba,Léo,0.4,87,10,34.8,Realizado,PIX
2026-02-25 13:15,Sérgio Lopes,(61) 99892-4825,Relaxamento,Marcos,0.45,98,0,44.1,Realizado,PIX
2026-02-25 13:00,Paulo Henrique,(61) 98679-4424,Corte + Barba,Jr (aprendiz),0.3,69,0,20.7,Realizado,Cartão Crédito
2026-02-25 12:30,Matheus Rocha,(61) 99897-3419,Corte + Barba,Tiago (Dono),0.0,57,20,0.0,Realizado,PIX
2026-02-25 11:15,Paulo Henrique,(61) 98537-2393,Corte + Barba,Tiago (Dono),0.0,80,0,0.0,Realizado,Cartão Débito
2026-02-25 09:30,Pedro Henrique,(61) 98313-1827,Corte masculino,Marcos,0.45,45,10,20.25,Realizado,PIX
2026-02-24 20:30,Douglas Souza,(61) 98768-5162,Pezinho,Marcos,0.45,24,0,10.8,Faltou,PIX
2026-02-24 20:00,Davi Oliveira,(61) 98874-2705,Relaxamento,Jr (aprendiz),0.3,92,0,27.6,Realizado,PIX
2026-02-24 17:15,Benjamin Costa,(61) 98439-6159,Sobrancelha,Léo,0.4,20,0,8.0,Realizado,Cartão Crédito
2026-02-24 14:45,Cesar Ribeiro,(61) 99220-1267,Pigmentação de barba,Tiago (Dono),0.0,60,0,0.0,Realizado,Cartão Crédito
2026-02-24 14:30,Caio Rodrigues,(61) 99296-8054,Hidratação capilar,Léo,0.4,67,0,26.8,Realizado,PIX
2026-02-24 14:00,Yuri Monteiro,(61) 99708-5979,Relaxamento,Tiago (Dono),0.0,87,0,0.0,Realizado,PIX
2026-02-24 13:30,Benjamin Costa,(61) 98188-7550,Relaxamento,Marcos,0.45,85,10,38.25,Realizado,PIX
2026-02-24 12:45,Levi Pereira,(61) 99522-7814,Corte + Barba,Tiago (Dono),0.0,79,0,0.0,Realizado,Cartão Débito
2026-02-24 12:15,Pedro Henrique,(61) 99143-7802,Pezinho,Marcos,0.45,24,0,10.8,Realizado,PIX
2026-02-24 11:15,Caio Rodrigues,(61) 99093-8258,Pigmentação de barba,Léo,0.4,92,0,36.8,Realizado,PIX
2026-02-24 10:15,Pedro Henrique,(61) 99088-7313,Corte + Barba,Marcos,0.45,56,0,25.2,Faltou,PIX
2026-02-24 09:30,Nicolas Ramos,(61) 98319-3267,Corte infantil,Tiago (Dono),0.0,29,10,0.0,Realizado,Cartão Débito
2026-02-23 20:00,Felipe Correia,(61) 98426-8746,Combo Premium (VIP),Tiago (Dono),0.0,137,0,0.0,Realizado,Cartão Crédito
2026-02-23 18:45,Jefferson Pires,(61) 99240-2161,Combo Premium (VIP),Léo,0.4,123,10,49.2,Realizado,Dinheiro
2026-02-23 18:30,Ricardo Brito,(61) 98089-3126,Pigmentação de barba,Tiago (Dono),0.0,80,5,0.0,Realizado,PIX
2026-02-23 18:15,Ricardo Brito,(61) 99568-3525,Corte + Barba,Jr (aprendiz),0.3,84,15,25.2,Realizado,Cartão Débito
2026-02-23 17:30,Luiz Augusto,(61) 98662-8674,Combo Premium (VIP),Marcos,0.45,102,0,45.9,Realizado,PIX
2026-02-23 16:15,Rafael Almeida,(61) 98993-8168,Pigmentação de barba,Marcos,0.45,82,5,36.9,Realizado,Dinheiro
2026-02-23 16:00,Davi Oliveira,(61) 99269-6965,Corte infantil,Marcos,0.45,37,0,16.65,Realizado,PIX
2026-02-23 15:30,Levi Pereira,(61) 99525-9534,Hidratação capilar,Tiago (Dono),0.0,45,0,0.0,Faltou,Dinheiro
2026-02-23 15:15,Carlos Silva,(61) 98317-7084,Corte masculino,Jr (aprendiz),0.3,53,0,15.9,Realizado,PIX
2026-02-23 13:15,Lucas Martins,(61) 99109-7014,Corte infantil,Jr (aprendiz),0.3,29,10,8.7,Realizado,Cartão Crédito
2026-02-23 11:00,Felipe Correia,(61) 98202-1521,Corte + Barba,Marcos,0.45,81,0,36.45,Faltou,PIX
2026-02-23 10:30,Fernando Castro,(61) 99768-4568,Sobrancelha,Léo,0.4,26,0,10.4,Realizado,PIX
2026-02-23 10:15,Wagner Dias,(61) 99197-2960,Pigmentação de barba,Tiago (Dono),0.0,80,10,0.0,Realizado,PIX
2026-02-23 10:15,Daniel Freitas,(61) 99555-1983,Combo Premium (VIP),Léo,0.4,95,0,38.0,Realizado,Cartão Crédito
2026-02-23 09:30,Anderson Moraes,(61) 98648-6690,Barba completa,Tiago (Dono),0.0,47,10,0.0,Realizado,PIX
2026-02-21 20:15,Vitor Araújo,(61) 98423-4755,Pezinho,Marcos,0.45,18,0,8.1,Realizado,Dinheiro
2026-02-21 19:45,Robson Lima,(61) 98760-6167,Corte masculino,Tiago (Dono),0.0,52,0,0.0,Realizado,Cartão Débito
2026-02-21 19:45,Marcelo Costa,(61) 98258-3150,Pezinho,Léo,0.4,18,0,7.2,Realizado,Cartão Crédito
2026-02-21 19:15,Heitor Almeida,(61) 99254-7631,Barba completa,Léo,0.4,50,0,20.0,Realizado,Cartão Débito
2026-02-21 19:15,Murilo Barbosa,(61) 98582-6818,Relaxamento,Marcos,0.45,111,0,49.95,Realizado,Cartão Crédito
2026-02-21 18:45,Raphael Nunes,(61) 99066-8377,Combo Premium (VIP),Léo,0.4,139,0,55.6,Realizado,Cartão Crédito
2026-02-21 18:15,Breno Santos,(61) 98895-7467,Corte masculino,Léo,0.4,52,20,20.8,Realizado,PIX
2026-02-21 17:30,Nicolas Ramos,(61) 98904-6044,Hidratação capilar,Marcos,0.45,55,0,24.75,Realizado,Dinheiro
2026-02-21 17:30,Breno Santos,(61) 99162-1781,Combo Premium (VIP),Léo,0.4,109,0,43.6,Realizado,Cartão Débito
2026-02-21 17:30,Fábio Duarte,(61) 98385-2121,Corte infantil,Jr (aprendiz),0.3,33,0,9.9,Faltou,PIX
2026-02-21 17:15,Rafael Almeida,(61) 98956-9856,Corte masculino,Léo,0.4,46,0,18.4,Realizado,Cartão Débito
2026-02-21 16:30,Alexandre Batista,(61) 98248-6752,Hidratação capilar,Léo,0.4,51,15,20.4,Realizado,Cartão Débito
2026-02-21 16:30,Otávio Guimarães,(61) 98747-7563,Barba completa,Jr (aprendiz),0.3,45,10,13.5,Realizado,PIX
2026-02-21 16:30,Vitor Araújo,(61) 99536-3101,Barba completa,Léo,0.4,46,0,18.4,Realizado,PIX
2026-02-21 16:00,Josué Carvalho,(61) 98024-4452,Corte infantil,Léo,0.4,39,0,15.6,Realizado,PIX
